rep,ID,time,prediction_iwRes,iwRes_simulated,iwRes_simulated_simBlq,censored,split,color,filter
11,45,3,5.79748,-1.92192,-1.92192,0,All,#4682B4,0
12,45,3,5.06786,-1.40779,-1.40779,0,All,#4682B4,0
13,45,3,5.97612,-2.0478,-2.0478,0,All,#4682B4,0
14,45,3,5.60598,-1.78698,-1.78698,0,All,#4682B4,0
15,45,3,5.46699,-1.68904,-1.68904,0,All,#4682B4,0
16,45,3,5.26602,-1.54743,-1.54743,0,All,#4682B4,0
17,45,3,4.57489,-1.06042,-1.06042,0,All,#4682B4,0
18,45,3,5.67979,-1.83899,-1.83899,0,All,#4682B4,0
19,45,3,5.7588,-1.89466,-1.89466,0,All,#4682B4,0
20,45,3,5.57225,-1.76321,-1.76321,0,All,#4682B4,0
21,45,3,4.45108,-0.973181,-0.973181,0,All,#4682B4,0
1,45,5,4.17661,0.115131,0.115131,0,All,#4682B4,0
2,45,5,4.20861,0.0925869,0.0925869,0,All,#4682B4,0
3,45,5,4.75717,-0.29396,-0.29396,0,All,#4682B4,0
4,45,5,4.10037,0.168853,0.168853,0,All,#4682B4,0
5,45,5,3.49099,0.598257,0.598257,0,All,#4682B4,0
6,45,5,4.32156,0.0129952,0.0129952,0,All,#4682B4,0
7,45,5,4.10542,0.165294,0.165294,0,All,#4682B4,0
8,45,5,4.40949,-0.0489694,-0.0489694,0,All,#4682B4,0
9,45,5,4.10338,0.166733,0.166733,0,All,#4682B4,0
10,45,5,4.07932,0.183691,0.183691,0,All,#4682B4,0
11,45,5,4.60297,-0.185302,-0.185302,0,All,#4682B4,0
12,45,5,3.53044,0.570458,0.570458,0,All,#4682B4,0
13,45,5,4.95433,-0.43289,-0.43289,0,All,#4682B4,0
14,45,5,4.53561,-0.137833,-0.137833,0,All,#4682B4,0
15,45,5,4.31643,0.0166074,0.0166074,0,All,#4682B4,0
16,45,5,4.09656,0.171541,0.171541,0,All,#4682B4,0
17,45,5,3.1702,0.824296,0.824296,0,All,#4682B4,0
18,45,5,4.51156,-0.120892,-0.120892,0,All,#4682B4,0
19,45,5,4.83523,-0.348967,-0.348967,0,All,#4682B4,0
20,45,5,4.54033,-0.141163,-0.141163,0,All,#4682B4,0
21,45,5,3.59171,0.527282,0.527282,0,All,#4682B4,0
1,45,6,3.5883,0.670614,0.670614,0,All,#4682B4,0
2,45,6,3.33529,0.848901,0.848901,0,All,#4682B4,0
3,45,6,4.18547,0.249817,0.249817,0,All,#4682B4,0
4,45,6,3.61643,0.650791,0.650791,0,All,#4682B4,0
5,45,6,2.89778,1.15719,1.15719,0,All,#4682B4,0
6,45,6,3.64856,0.628154,0.628154,0,All,#4682B4,0
7,45,6,3.58697,0.671553,0.671553,0,All,#4682B4,0
8,45,6,4.01135,0.372514,0.372514,0,All,#4682B4,0
9,45,6,3.60563,0.658407,0.658407,0,All,#4682B4,0
10,45,6,3.24858,0.910001,0.910001,0,All,#4682B4,0
11,45,6,4.00561,0.37656,0.37656,0,All,#4682B4,0
12,45,6,2.76141,1.25328,1.25328,0,All,#4682B4,0
13,45,6,4.44298,0.0683684,0.0683684,0,All,#4682B4,0
14,45,6,3.99921,0.381071,0.381071,0,All,#4682B4,0
15,45,6,3.7403,0.563506,0.563506,0,All,#4682B4,0
16,45,6,3.5106,0.725364,0.725364,0,All,#4682B4,0
17,45,6,2.46645,1.46113,1.46113,0,All,#4682B4,0
18,45,6,3.92616,0.43254,0.43254,0,All,#4682B4,0
19,45,6,4.37329,0.117474,0.117474,0,All,#4682B4,0
20,45,6,4.01915,0.367015,0.367015,0,All,#4682B4,0
21,45,6,3.16147,0.97138,0.97138,0,All,#4682B4,0
1,45,8,2.41137,0.175198,-1.16879,1,All,#4682B4,0
2,45,8,1.58659,0.756377,-0.480464,1,All,#4682B4,0
3,45,8,3.04165,-0.268933,-0.978474,1,All,#4682B4,0
4,45,8,2.6485,0.00810292,-0.214154,1,All,#4682B4,0
5,45,8,1.71135,0.668469,0.547041,1,All,#4682B4,0
6,45,8,2.30225,0.252087,-0.937205,1,All,#4682B4,0
7,45,8,2.54996,0.0775397,-0.451241,1,All,#4682B4,0
8,45,8,3.21502,-0.391098,-0.670541,1,All,#4682B4,0
9,45,8,2.61005,0.0351964,-1.21146,1,All,#4682B4,0
10,45,8,1.58649,0.756448,0.443269,1,All,#4682B4,0
11,45,8,2.81087,-0.106312,-1.44925,1,All,#4682B4,0
12,45,8,1.22332,1.01236,-0.746373,1,All,#4682B4,0
13,45,8,3.42021,-0.535681,-1.12134,1,All,#4682B4,0
14,45,8,2.92626,-0.187623,-1.60495,1,All,#4682B4,0
15,45,8,2.58795,0.0507711,-0.0473241,1,All,#4682B4,0
16,45,8,2.33855,0.22651,-1.77179,1,All,#4682B4,0
17,45,8,1.05875,1.12832,-0.160393,1,All,#4682B4,0
18,45,8,2.75521,-0.0670914,-1.61818,1,All,#4682B4,0
19,45,8,3.44937,-0.556233,-2.12985,1,All,#4682B4,0
20,45,8,2.97615,-0.222773,-0.305762,1,All,#4682B4,0
21,45,8,2.30093,0.25302,-0.464427,1,All,#4682B4,0
1,45,10,1.2344,1.00455,0.17577,1,All,#4682B4,0
2,45,10,-0.16239,1.9888,0.338065,1,All,#4682B4,0
3,45,10,1.89778,0.537095,-0.527686,1,All,#4682B4,0
4,45,10,1.68056,0.690162,-0.59914,1,All,#4682B4,0
5,45,10,0.524914,1.50449,-1.45739,1,All,#4682B4,0
6,45,10,0.955905,1.20079,0.222924,1,All,#4682B4,0
7,45,10,1.51294,0.808278,0.773238,1,All,#4682B4,0
8,45,10,2.4187,0.170035,-0.0241215,1,All,#4682B4,0
9,45,10,1.61447,0.736733,-1.56324,1,All,#4682B4,0
10,45,10,-0.0756724,1.92769,-0.1243,1,All,#4682B4,0
11,45,10,1.61614,0.735559,-0.322492,1,All,#4682B4,0
12,45,10,-0.314783,2.09618,0.623218,1,All,#4682B4,0
13,45,10,2.39743,0.185016,0.106751,1,All,#4682B4,0
14,45,10,1.85331,0.568436,0.120037,1,All,#4682B4,0
15,45,10,1.43558,0.862786,-1.56014,1,All,#4682B4,0
16,45,10,1.16648,1.05241,0.924875,1,All,#4682B4,0
17,45,10,-0.348963,2.12027,-0.642658,1,All,#4682B4,0
18,45,10,1.58424,0.758032,0.132066,1,All,#4682B4,0
19,45,10,2.52546,0.0948046,-0.559372,1,All,#4682B4,0
20,45,10,1.93306,0.512238,-0.399589,1,All,#4682B4,0
21,45,10,1.44038,0.859408,-0.480128,1,All,#4682B4,0
1,46,-8,1.31765,0.945889,0.55926,1,All,#4682B4,0
2,46,-8,1.2594,0.986936,-2.05136,1,All,#4682B4,0
3,46,-8,1.33756,0.931858,-0.47834,1,All,#4682B4,0
4,46,-8,1.37605,0.904739,0.120846,1,All,#4682B4,0
5,46,-8,1.33819,0.931414,-0.791552,1,All,#4682B4,0
6,46,-8,1.35001,0.923087,-1.46233,1,All,#4682B4,0
7,46,-8,1.40355,0.885356,0.19032,1,All,#4682B4,0
8,46,-8,1.25031,0.993338,0.786715,1,All,#4682B4,0
9,46,-8,1.3165,0.946698,0.09288,1,All,#4682B4,0
10,46,-8,1.26821,0.980723,0.704427,1,All,#4682B4,0
11,46,-8,1.42015,0.873664,0.10048,1,All,#4682B4,0
12,46,-8,1.39555,0.890998,-1.5261,1,All,#4682B4,0
13,46,-8,1.26388,0.983776,-0.0235162,1,All,#4682B4,0
14,46,-8,1.26388,0.983776,-0.036017,1,All,#4682B4,0
15,46,-8,1.2823,0.970794,-1.00445,1,All,#4682B4,0
16,46,-8,1.28743,0.967182,-0.295026,1,All,#4682B4,0
17,46,-8,1.23973,1.00079,-0.669059,1,All,#4682B4,0
18,46,-8,1.38267,0.900069,0.000701257,1,All,#4682B4,0
19,46,-8,1.45355,0.850126,-0.781783,1,All,#4682B4,0
20,46,-8,1.31724,0.946179,-1.09248,1,All,#4682B4,0
21,46,-8,1.42598,0.869556,0.590349,1,All,#4682B4,0
1,46,-6,1.31765,0.945889,-0.120928,1,All,#4682B4,0
2,46,-6,1.2594,0.986936,-0.333029,1,All,#4682B4,0
3,46,-6,1.33756,0.931858,0.464102,1,All,#4682B4,0
4,46,-6,1.37605,0.904739,0.741695,1,All,#4682B4,0
5,46,-6,1.33819,0.931414,0.0748703,1,All,#4682B4,0
6,46,-6,1.35001,0.923087,0.254734,1,All,#4682B4,0
7,46,-6,1.40355,0.885356,0.366815,1,All,#4682B4,0
8,46,-6,1.25031,0.993338,0.0575638,1,All,#4682B4,0
9,46,-6,1.3165,0.946698,0.718403,1,All,#4682B4,0
10,46,-6,1.26821,0.980723,0.505193,1,All,#4682B4,0
11,46,-6,1.42015,0.873664,-0.0438447,1,All,#4682B4,0
12,46,-6,1.39555,0.890998,-0.623272,1,All,#4682B4,0
13,46,-6,1.26388,0.983776,0.587195,1,All,#4682B4,0
14,46,-6,1.26388,0.983776,-0.871366,1,All,#4682B4,0
15,46,-6,1.2823,0.970794,-0.834291,1,All,#4682B4,0
16,46,-6,1.28743,0.967182,-0.808,1,All,#4682B4,0
17,46,-6,1.23973,1.00079,-1.39877,1,All,#4682B4,0
18,46,-6,1.38267,0.900069,0.554344,1,All,#4682B4,0
19,46,-6,1.45355,0.850126,-0.508654,1,All,#4682B4,0
20,46,-6,1.31724,0.946179,0.463398,1,All,#4682B4,0
21,46,-6,1.42598,0.869556,-2.17795,1,All,#4682B4,0
1,46,-4,2.19543,0.714917,0.714917,0,All,#4682B4,0
2,46,-4,1.98988,0.859755,0.859755,0,All,#4682B4,0
3,46,-4,1.33756,1.31942,1.31942,0,All,#4682B4,0
4,46,-4,4.23027,-0.718935,-0.718935,0,All,#4682B4,0
5,46,-4,1.33819,1.31897,1.31897,0,All,#4682B4,0
6,46,-4,1.35001,1.31064,1.31064,0,All,#4682B4,0
7,46,-4,1.40355,1.27291,1.27291,0,All,#4682B4,0
8,46,-4,1.25031,1.3809,1.3809,0,All,#4682B4,0
9,46,-4,1.3165,1.33426,1.33426,0,All,#4682B4,0
10,46,-4,1.26821,1.36828,1.36828,0,All,#4682B4,0
11,46,-4,4.16747,-0.674682,-0.674682,0,All,#4682B4,0
12,46,-4,1.39555,1.27856,1.27856,0,All,#4682B4,0
13,46,-4,1.26388,1.37133,1.37133,0,All,#4682B4,0
14,46,-4,1.26388,1.37133,1.37133,0,All,#4682B4,0
15,46,-4,5.47826,-1.59833,-1.59833,0,All,#4682B4,0
16,46,-4,1.39834,1.27659,1.27659,0,All,#4682B4,0
17,46,-4,2.68382,0.37077,0.37077,0,All,#4682B4,0
18,46,-4,2.17621,0.728461,0.728461,0,All,#4682B4,0
19,46,-4,1.45355,1.23768,1.23768,0,All,#4682B4,0
20,46,-4,1.31724,1.33374,1.33374,0,All,#4682B4,0
21,46,-4,1.42598,1.25711,1.25711,0,All,#4682B4,0
1,46,-2,5.80124,-0.768943,-0.768943,0,All,#4682B4,0
2,46,-2,6.18424,-1.03882,-1.03882,0,All,#4682B4,0
3,46,-2,5.31611,-0.427098,-0.427098,0,All,#4682B4,0
4,46,-2,7.24594,-1.78695,-1.78695,0,All,#4682B4,0
5,46,-2,4.29219,0.294409,0.294409,0,All,#4682B4,0
6,46,-2,4.9114,-0.141917,-0.141917,0,All,#4682B4,0
7,46,-2,4.74777,-0.0266155,-0.0266155,0,All,#4682B4,0
8,46,-2,4.96051,-0.176525,-0.176525,0,All,#4682B4,0
9,46,-2,3.89803,0.572154,0.572154,0,All,#4682B4,0
10,46,-2,2.54466,1.52581,1.52581,0,All,#4682B4,0
11,46,-2,7.77762,-2.1616,-2.1616,0,All,#4682B4,0
12,46,-2,5.669,-0.675762,-0.675762,0,All,#4682B4,0
13,46,-2,4.16761,0.382192,0.382192,0,All,#4682B4,0
14,46,-2,4.77976,-0.0491588,-0.0491588,0,All,#4682B4,0
15,46,-2,7.93039,-2.26925,-2.26925,0,All,#4682B4,0
16,46,-2,5.68779,-0.689002,-0.689002,0,All,#4682B4,0
17,46,-2,6.32974,-1.14135,-1.14135,0,All,#4682B4,0
18,46,-2,6.28801,-1.11195,-1.11195,0,All,#4682B4,0
19,46,-2,4.63417,0.053434,0.053434,0,All,#4682B4,0
20,46,-2,4.29663,0.291283,0.291283,0,All,#4682B4,0
21,46,-2,4.08013,0.443841,0.443841,0,All,#4682B4,0
1,46,-1,6.18872,-0.689653,-0.689653,0,All,#4682B4,0
2,46,-1,6.73507,-1.07464,-1.07464,0,All,#4682B4,0
3,46,-1,6.79662,-1.11801,-1.11801,0,All,#4682B4,0
4,46,-1,7.29059,-1.46609,-1.46609,0,All,#4682B4,0
5,46,-1,6.54979,-0.944082,-0.944082,0,All,#4682B4,0
6,46,-1,6.79704,-1.11831,-1.11831,0,All,#4682B4,0
7,46,-1,7.51581,-1.62479,-1.62479,0,All,#4682B4,0
8,46,-1,6.47545,-0.891702,-0.891702,0,All,#4682B4,0
9,46,-1,6.38895,-0.830745,-0.830745,0,All,#4682B4,0
10,46,-1,5.20471,0.00372824,0.00372824,0,All,#4682B4,0
11,46,-1,7.78451,-1.81413,-1.81413,0,All,#4682B4,0
12,46,-1,7.08213,-1.3192,-1.3192,0,All,#4682B4,0
13,46,-1,6.29601,-0.76526,-0.76526,0,All,#4682B4,0
14,46,-1,7.41661,-1.55489,-1.55489,0,All,#4682B4,0
15,46,-1,7.61704,-1.69612,-1.69612,0,All,#4682B4,0
16,46,-1,6.43973,-0.866527,-0.866527,0,All,#4682B4,0
17,46,-1,6.57601,-0.962562,-0.962562,0,All,#4682B4,0
18,46,-1,6.85471,-1.15895,-1.15895,0,All,#4682B4,0
19,46,-1,6.51303,-0.918184,-0.918184,0,All,#4682B4,0
20,46,-1,5.68013,-0.331279,-0.331279,0,All,#4682B4,0
21,46,-1,6.12527,-0.644943,-0.644943,0,All,#4682B4,0
1,46,0,5.97105,2.02161,2.02161,0,All,#4682B4,0
2,46,0,6.61181,1.5701,1.5701,0,All,#4682B4,0
3,46,0,7.16065,1.18336,1.18336,0,All,#4682B4,0
4,46,0,6.96006,1.3247,1.3247,0,All,#4682B4,0
5,46,0,7.44758,0.981171,0.981171,0,All,#4682B4,0
6,46,0,7.4419,0.985174,0.985174,0,All,#4682B4,0
7,46,0,8.1354,0.496494,0.496494,0,All,#4682B4,0
8,46,0,6.87478,1.38479,1.38479,0,All,#4682B4,0
9,46,0,7.51589,0.933036,0.933036,0,All,#4682B4,0
10,46,0,6.71993,1.49391,1.49391,0,All,#4682B4,0
11,46,0,7.41246,1.00592,1.00592,0,All,#4682B4,0
12,46,0,7.33559,1.06008,1.06008,0,All,#4682B4,0
13,46,0,7.12405,1.20914,1.20914,0,All,#4682B4,0
14,46,0,7.941,0.633478,0.633478,0,All,#4682B4,0
15,46,0,7.20111,1.15485,1.15485,0,All,#4682B4,0
16,46,0,6.44465,1.68788,1.68788,0,All,#4682B4,0
17,46,0,6.23106,1.83839,1.83839,0,All,#4682B4,0
18,46,0,6.79312,1.44233,1.44233,0,All,#4682B4,0
19,46,0,7.1697,1.17698,1.17698,0,All,#4682B4,0
20,46,0,6.09421,1.93482,1.93482,0,All,#4682B4,0
21,46,0,7.03,1.27541,1.27541,0,All,#4682B4,0
1,46,4,3.65436,1.15256,1.15256,0,All,#4682B4,0
2,46,4,4.59409,0.490375,0.490375,0,All,#4682B4,0
3,46,4,5.14079,0.105142,0.105142,0,All,#4682B4,0
4,46,4,5.13825,0.106929,0.106929,0,All,#4682B4,0
5,46,4,5.54531,-0.179906,-0.179906,0,All,#4682B4,0
6,46,4,5.83652,-0.385104,-0.385104,0,All,#4682B4,0
7,46,4,5.19828,0.0646285,0.0646285,0,All,#4682B4,0
8,46,4,4.74686,0.382725,0.382725,0,All,#4682B4,0
9,46,4,6.0975,-0.569008,-0.569008,0,All,#4682B4,0
10,46,4,5.62101,-0.233249,-0.233249,0,All,#4682B4,0
11,46,4,5.67198,-0.26916,-0.26916,0,All,#4682B4,0
12,46,4,4.94275,0.244687,0.244687,0,All,#4682B4,0
13,46,4,5.09249,0.139175,0.139175,0,All,#4682B4,0
14,46,4,4.84717,0.312039,0.312039,0,All,#4682B4,0
15,46,4,5.50486,-0.151405,-0.151405,0,All,#4682B4,0
16,46,4,4.56508,0.510814,0.510814,0,All,#4682B4,0
17,46,4,3.51157,1.25317,1.25317,0,All,#4682B4,0
18,46,4,5.20148,0.0623752,0.0623752,0,All,#4682B4,0
19,46,4,5.1529,0.0966048,0.0966048,0,All,#4682B4,0
20,46,4,4.31988,0.683596,0.683596,0,All,#4682B4,0
21,46,4,6.10223,-0.572338,-0.572338,0,All,#4682B4,0
1,46,5,3.0316,1.39408,1.39408,0,All,#4682B4,0
2,46,5,4.04787,0.677968,0.677968,0,All,#4682B4,0
3,46,5,4.52183,0.343991,0.343991,0,All,#4682B4,0
4,46,5,4.67417,0.236641,0.236641,0,All,#4682B4,0
5,46,5,4.89239,0.082876,0.082876,0,All,#4682B4,0
6,46,5,5.31642,-0.215921,-0.215921,0,All,#4682B4,0
7,46,5,4.41717,0.417736,0.417736,0,All,#4682B4,0
8,46,5,4.07403,0.659528,0.659528,0,All,#4682B4,0
9,46,5,5.57164,-0.395758,-0.395758,0,All,#4682B4,0
10,46,5,4.97286,0.0261706,0.0261706,0,All,#4682B4,0
11,46,5,5.23468,-0.158324,-0.158324,0,All,#4682B4,0
12,46,5,4.24098,0.541888,0.541888,0,All,#4682B4,0
13,46,5,4.37101,0.450262,0.450262,0,All,#4682B4,0
14,46,5,4.02386,0.694885,0.694885,0,All,#4682B4,0
15,46,5,5.08064,-0.0497734,-0.0497734,0,All,#4682B4,0
16,46,5,4.03709,0.685562,0.685562,0,All,#4682B4,0
17,46,5,2.79183,1.56303,1.56303,0,All,#4682B4,0
18,46,5,4.76968,0.169343,0.169343,0,All,#4682B4,0
19,46,5,4.46122,0.386697,0.386697,0,All,#4682B4,0
20,46,5,3.73559,0.898013,0.898013,0,All,#4682B4,0
21,46,5,5.69504,-0.482714,-0.482714,0,All,#4682B4,0
1,46,10,-0.0837624,1.93339,-0.53816,1,All,#4682B4,0
2,46,10,1.31549,0.947407,0.376563,1,All,#4682B4,0
3,46,10,1.4227,0.871867,-0.792854,1,All,#4682B4,0
4,46,10,2.35361,0.2159,-0.504526,1,All,#4682B4,0
5,46,10,1.62248,0.731089,-0.921288,1,All,#4682B4,0
6,46,10,2.71329,-0.0375502,-1.35829,1,All,#4682B4,0
7,46,10,0.511482,1.51395,-0.847044,1,All,#4682B4,0
8,46,10,0.702869,1.37909,0.772301,1,All,#4682B4,0
9,46,10,2.93995,-0.197268,-0.498459,1,All,#4682B4,0
10,46,10,1.70735,0.671285,-1.00146,1,All,#4682B4,0
11,46,10,3.0482,-0.273548,-1.08004,1,All,#4682B4,0
12,46,10,0.728146,1.36128,-3.27748,1,All,#4682B4,0
13,46,10,0.752211,1.34432,-1.20703,1,All,#4682B4,0
14,46,10,-0.0929663,1.93988,-1.2687,1,All,#4682B4,0
15,46,10,2.95949,-0.211038,-1.71367,1,All,#4682B4,0
16,46,10,1.39515,0.891274,0.246269,1,All,#4682B4,0
17,46,10,-0.808356,2.44398,1.9311,1,All,#4682B4,0
18,46,10,2.60978,0.0353901,-1.61885,1,All,#4682B4,0
19,46,10,0.992517,1.17499,-1.40512,1,All,#4682B4,0
20,46,10,0.806813,1.30585,-2.01686,1,All,#4682B4,0
21,46,10,3.65288,-0.69963,-1.49002,1,All,#4682B4,0
1,46,11,-0.70685,2.37245,1.04666,1,All,#4682B4,0
2,46,11,0.769006,1.33249,0.261042,1,All,#4682B4,0
3,46,11,0.802826,1.30866,-1.75787,1,All,#4682B4,0
4,46,11,1.88949,0.542938,-0.417547,1,All,#4682B4,0
5,46,11,0.968445,1.19195,1.1245,1,All,#4682B4,0
6,46,11,2.19264,0.329327,-1.83623,1,All,#4682B4,0
7,46,11,-0.269657,2.06438,-0.119368,1,All,#4682B4,0
8,46,11,0.0285638,1.85424,0.894336,1,All,#4682B4,0
9,46,11,2.41359,0.17363,-1.13502,1,All,#4682B4,0
10,46,11,1.05399,1.13167,1.02077,1,All,#4682B4,0
11,46,11,2.61091,0.0345923,-1.67368,1,All,#4682B4,0
12,46,11,0.0255382,1.85637,0.842128,1,All,#4682B4,0
13,46,11,0.0283312,1.85441,1.55871,1,All,#4682B4,0
14,46,11,-0.916333,2.52006,-0.209439,1,All,#4682B4,0
15,46,11,2.53527,0.0878941,-0.326626,1,All,#4682B4,0
16,46,11,0.866747,1.26362,-0.798678,1,All,#4682B4,0
17,46,11,-1.52841,2.95136,-1.09776,1,All,#4682B4,0
18,46,11,2.17779,0.339791,0.180587,1,All,#4682B4,0
19,46,11,0.298669,1.66391,-0.408438,1,All,#4682B4,0
20,46,11,0.220982,1.71865,0.401728,1,All,#4682B4,0
21,46,11,3.24438,-0.411785,-1.00176,1,All,#4682B4,0
1,47,-6,1.35483,0.91969,-0.146973,1,All,#4682B4,0
2,47,-6,1.27306,0.977304,-1.614,1,All,#4682B4,0
3,47,-6,1.3414,0.929155,0.245055,1,All,#4682B4,0
4,47,-6,1.2719,0.978126,-0.268626,1,All,#4682B4,0
5,47,-6,1.40728,0.882728,0.850487,1,All,#4682B4,0
6,47,-6,1.39289,0.89287,-0.5093,1,All,#4682B4,0
7,47,-6,1.40031,0.887642,-0.443645,1,All,#4682B4,0
8,47,-6,1.37517,0.905358,0.4384,1,All,#4682B4,0
9,47,-6,1.37071,0.908496,-0.0598762,1,All,#4682B4,0
10,47,-6,1.33472,0.933861,0.485314,1,All,#4682B4,0
11,47,-6,1.29199,0.963972,-0.788423,1,All,#4682B4,0
12,47,-6,1.3224,0.942539,-0.964773,1,All,#4682B4,0
13,47,-6,1.28761,0.967053,0.60788,1,All,#4682B4,0
14,47,-6,1.39229,0.89329,-0.881479,1,All,#4682B4,0
15,47,-6,1.24798,0.994983,-1.06203,1,All,#4682B4,0
16,47,-6,1.27248,0.977714,0.102622,1,All,#4682B4,0
17,47,-6,1.26309,0.984335,-1.47913,1,All,#4682B4,0
18,47,-6,1.40907,0.88147,-1.35266,1,All,#4682B4,0
19,47,-6,1.39925,0.888387,0.600973,1,All,#4682B4,0
20,47,-6,1.23297,1.00556,0.128425,1,All,#4682B4,0
21,47,-6,1.32018,0.944104,0.413601,1,All,#4682B4,0
1,47,-5,1.42151,0.872706,-0.566689,1,All,#4682B4,0
2,47,-5,1.27306,0.977304,-0.0910013,1,All,#4682B4,0
3,47,-5,1.3414,0.929155,-0.545461,1,All,#4682B4,0
4,47,-5,1.51039,0.810071,0.0479252,1,All,#4682B4,0
5,47,-5,1.40728,0.882728,0.463372,1,All,#4682B4,0
6,47,-5,1.39289,0.89287,0.685982,1,All,#4682B4,0
7,47,-5,1.40031,0.887642,-0.433557,1,All,#4682B4,0
8,47,-5,1.37517,0.905358,0.365143,1,All,#4682B4,0
9,47,-5,1.37071,0.908496,-1.35899,1,All,#4682B4,0
10,47,-5,1.33472,0.933861,-2.11525,1,All,#4682B4,0
11,47,-5,1.29199,0.963972,0.241653,1,All,#4682B4,0
12,47,-5,1.3224,0.942539,0.925248,1,All,#4682B4,0
13,47,-5,1.28761,0.967053,-0.29724,1,All,#4682B4,0
14,47,-5,1.39229,0.89329,-0.866614,1,All,#4682B4,0
15,47,-5,1.24798,0.994983,-0.697601,1,All,#4682B4,0
16,47,-5,1.27248,0.977714,-0.412082,1,All,#4682B4,0
17,47,-5,1.26309,0.984335,-1.64586,1,All,#4682B4,0
18,47,-5,1.40907,0.88147,0.497084,1,All,#4682B4,0
19,47,-5,3.47586,-0.574893,-1.03675,1,All,#4682B4,0
20,47,-5,1.90555,0.531622,0.124063,1,All,#4682B4,0
21,47,-5,1.32018,0.944104,0.0602759,1,All,#4682B4,0
1,47,-4,3.26756,0.783882,0.783882,0,All,#4682B4,0
2,47,-4,3.23654,0.805737,0.805737,0,All,#4682B4,0
3,47,-4,3.07149,0.922039,0.922039,0,All,#4682B4,0
4,47,-4,3.60308,0.547455,0.547455,0,All,#4682B4,0
5,47,-4,1.70261,1.88662,1.88662,0,All,#4682B4,0
6,47,-4,2.90935,1.03629,1.03629,0,All,#4682B4,0
7,47,-4,2.85614,1.07379,1.07379,0,All,#4682B4,0
8,47,-4,2.46686,1.34809,1.34809,0,All,#4682B4,0
9,47,-4,3.50535,0.61632,0.61632,0,All,#4682B4,0
10,47,-4,2.07143,1.62673,1.62673,0,All,#4682B4,0
11,47,-4,2.39291,1.4002,1.4002,0,All,#4682B4,0
12,47,-4,1.59786,1.96044,1.96044,0,All,#4682B4,0
13,47,-4,2.69933,1.18428,1.18428,0,All,#4682B4,0
14,47,-4,3.49297,0.625048,0.625048,0,All,#4682B4,0
15,47,-4,1.24717,2.20755,2.20755,0,All,#4682B4,0
16,47,-4,1.27248,2.18971,2.18971,0,All,#4682B4,0
17,47,-4,2.74058,1.15522,1.15522,0,All,#4682B4,0
18,47,-4,1.40883,2.09364,2.09364,0,All,#4682B4,0
19,47,-4,5.28573,-0.63822,-0.63822,0,All,#4682B4,0
20,47,-4,3.68738,0.488056,0.488056,0,All,#4682B4,0
21,47,-4,1.32018,2.1561,2.1561,0,All,#4682B4,0
1,47,-3,4.75351,-1.12991,-1.12991,0,All,#4682B4,0
2,47,-3,5.26446,-1.48995,-1.48995,0,All,#4682B4,0
3,47,-3,5.12205,-1.38961,-1.38961,0,All,#4682B4,0
4,47,-3,5.14309,-1.40443,-1.40443,0,All,#4682B4,0
5,47,-3,3.85173,-0.494475,-0.494475,0,All,#4682B4,0
6,47,-3,4.89354,-1.22858,-1.22858,0,All,#4682B4,0
7,47,-3,5.03029,-1.32495,-1.32495,0,All,#4682B4,0
8,47,-3,4.57054,-1.00098,-1.00098,0,All,#4682B4,0
9,47,-3,5.48702,-1.64678,-1.64678,0,All,#4682B4,0
10,47,-3,4.64722,-1.05502,-1.05502,0,All,#4682B4,0
11,47,-3,5.00495,-1.30709,-1.30709,0,All,#4682B4,0
12,47,-3,4.00498,-0.602463,-0.602463,0,All,#4682B4,0
13,47,-3,4.8645,-1.20813,-1.20813,0,All,#4682B4,0
14,47,-3,6.01868,-2.02142,-2.02142,0,All,#4682B4,0
15,47,-3,3.48956,-0.239272,-0.239272,0,All,#4682B4,0
16,47,-3,2.4643,0.483177,0.483177,0,All,#4682B4,0
17,47,-3,4.57791,-1.00618,-1.00618,0,All,#4682B4,0
18,47,-3,3.8911,-0.522218,-0.522218,0,All,#4682B4,0
19,47,-3,6.1319,-2.1012,-2.1012,0,All,#4682B4,0
20,47,-3,4.88195,-1.22042,-1.22042,0,All,#4682B4,0
21,47,-3,3.06528,0.0596991,0.0596991,0,All,#4682B4,0
1,47,0,4.87949,0.768427,0.768427,0,All,#4682B4,0
2,47,0,5.91133,0.0413396,0.0413396,0,All,#4682B4,0
3,47,0,5.97748,-0.005273,-0.005273,0,All,#4682B4,0
4,47,0,5.27971,0.48641,0.48641,0,All,#4682B4,0
5,47,0,5.84392,0.0888438,0.0888438,0,All,#4682B4,0
6,47,0,5.70709,0.185262,0.185262,0,All,#4682B4,0
7,47,0,6.08068,-0.077993,-0.077993,0,All,#4682B4,0
8,47,0,5.74074,0.161546,0.161546,0,All,#4682B4,0
9,47,0,5.71662,0.178547,0.178547,0,All,#4682B4,0
10,47,0,6.39176,-0.297193,-0.297193,0,All,#4682B4,0
11,47,0,6.50783,-0.378983,-0.378983,0,All,#4682B4,0
12,47,0,6.06633,-0.0678806,-0.0678806,0,All,#4682B4,0
13,47,0,6.12047,-0.106026,-0.106026,0,All,#4682B4,0
14,47,0,6.89378,-0.650938,-0.650938,0,All,#4682B4,0
15,47,0,6.2148,-0.172498,-0.172498,0,All,#4682B4,0
16,47,0,5.04636,0.650841,0.650841,0,All,#4682B4,0
